GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015
0100000US,,United States,310M200US43020,43020,"United States - Shawano, WI Micro Area","Shawano, WI Micro Area",46181,46187,46199,46169,45992,45941,46084,45877
0100000US,,United States,310M200US43060,43060,"United States - Shawnee, OK Micro Area","Shawnee, OK Micro Area",69442,69442,69654,70145,70685,71171,71802,71875
0100000US,,United States,310M200US43140,43140,"United States - Shelby, NC Micro Area","Shelby, NC Micro Area",98078,98083,97989,97558,97440,97006,97007,96879
0100000US,,United States,310M200US43180,43180,"United States - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",45058,45058,45103,45279,45327,45712,46428,47183
0100000US,,United States,310M200US43220,43220,"United States - Shelton, WA Micro Area","Shelton, WA Micro Area",60699,60699,60752,60917,60772,60550,60694,61023
0100000US,,United States,310M200US43260,43260,"United States - Sheridan, WY Micro Area","Sheridan, WY Micro Area",29116,29116,29146,29275,29594,29794,30020,30009
0100000US,,United States,310M200US43320,43320,"United States - Show Low, AZ Micro Area","Show Low, AZ Micro Area",107449,107491,107715,107429,107033,107424,108119,108277
0100000US,,United States,310M200US43380,43380,"United States - Sidney, OH Micro Area","Sidney, OH Micro Area",49423,49423,49313,49244,49125,49121,48942,48901
0100000US,,United States,310M200US43460,43460,"United States - Sikeston, MO Micro Area","Sikeston, MO Micro Area",39191,39187,39241,39131,39123,39188,38856,39008
0100000US,,United States,310M200US43500,43500,"United States - Silver City, NM Micro Area","Silver City, NM Micro Area",29514,29514,29398,29396,29331,29257,29002,28609
0100000US,,United States,310M200US43660,43660,"United States - Snyder, TX Micro Area","Snyder, TX Micro Area",16921,16921,16940,16878,17094,17246,17356,17615
0100000US,,United States,310M200US43700,43700,"United States - Somerset, KY Micro Area","Somerset, KY Micro Area",63063,63063,63208,63415,63484,63694,63798,63782
0100000US,,United States,310M200US43740,43740,"United States - Somerset, PA Micro Area","Somerset, PA Micro Area",77742,77748,77759,77387,77193,76757,76226,75522
0100000US,,United States,310M200US43760,43760,"United States - Sonora, CA Micro Area","Sonora, CA Micro Area",55365,55365,55185,54746,54129,53940,53872,53709
0100000US,,United States,310M200US43940,43940,"United States - Spearfish, SD Micro Area","Spearfish, SD Micro Area",24097,24097,24197,24335,24397,24951,24717,24827
0100000US,,United States,310M200US43980,43980,"United States - Spencer, IA Micro Area","Spencer, IA Micro Area",16667,16667,16633,16609,16571,16478,16520,16507
0100000US,,United States,310M200US44020,44020,"United States - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",16667,16667,16668,16889,16975,16934,16928,17111
0100000US,,United States,310M200US44260,44260,"United States - Starkville, MS Micro Area","Starkville, MS Micro Area",47671,47671,47712,47864,48960,49275,49343,49800
0100000US,,United States,310M200US44340,44340,"United States - Statesboro, GA Micro Area","Statesboro, GA Micro Area",70217,70217,70639,72853,72853,71358,72217,72651
0100000US,,United States,310M200US44460,44460,"United States - Steamboat Springs, CO Micro Area","Steamboat Springs, CO Micro Area",23509,23506,23450,23256,23240,23489,23917,24130
0100000US,,United States,310M200US44500,44500,"United States - Stephenville, TX Micro Area","Stephenville, TX Micro Area",37890,37890,37887,38987,39470,39999,40617,41122
0100000US,,United States,310M200US44540,44540,"United States - Sterling, CO Micro Area","Sterling, CO Micro Area",22709,22709,22130,22107,21869,21676,21954,22036
0100000US,,United States,310M200US44580,44580,"United States - Sterling, IL Micro Area","Sterling, IL Micro Area",58498,58498,58496,58226,57785,57452,57084,57079
0100000US,,United States,310M200US44620,44620,"United States - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",70019,70019,69995,70173,70500,70577,70500,70408
0100000US,,United States,310M200US44660,44660,"United States - Stillwater, OK Micro Area","Stillwater, OK Micro Area",77350,77350,77444,77970,78509,79481,80305,80850
0100000US,,United States,310M200US44740,44740,"United States - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",20260,20260,20324,20247,20541,20574,20680,20493
0100000US,,United States,310M200US44780,44780,"United States - Sturgis, MI Micro Area","Sturgis, MI Micro Area",61295,61295,61288,61078,60953,60940,61120,61018
0100000US,,United States,310M200US44860,44860,"United States - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",35161,35161,35202,35314,35398,35431,35857,36223
0100000US,,United States,310M200US44900,44900,"United States - Summerville, GA Micro Area","Summerville, GA Micro Area",26015,26015,25958,25678,25639,25073,24892,24922
0100000US,,United States,310M200US44920,44920,"United States - Summit Park, UT Micro Area","Summit Park, UT Micro Area",36324,36327,36512,37444,37923,38468,39136,39633
0100000US,,United States,310M200US44980,44980,"United States - Sunbury, PA Micro Area","Sunbury, PA Micro Area",94528,94514,94349,94458,94519,94037,93770,93246
0100000US,,United States,310M200US45000,45000,"United States - Susanville, CA Micro Area","Susanville, CA Micro Area",34895,34895,34839,34298,33674,32176,31732,31345
0100000US,,United States,310M200US45020,45020,"United States - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",15216,15217,15246,15128,14891,15074,15105,15107
0100000US,,United States,310M200US45140,45140,"United States - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",46987,46985,47121,47744,48062,47928,48302,48447
0100000US,,United States,310M200US45180,45180,"United States - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",93830,94049,93829,93169,93126,92373,92065,91586
0100000US,,United States,310M200US45340,45340,"United States - Taos, NM Micro Area","Taos, NM Micro Area",32937,32940,32904,32944,32830,32992,33041,32907
0100000US,,United States,310M200US45380,45380,"United States - Taylorville, IL Micro Area","Taylorville, IL Micro Area",34800,34800,34785,34728,34526,34189,33917,33642
0100000US,,United States,310M200US45520,45520,"United States - The Dalles, OR Micro Area","The Dalles, OR Micro Area",25213,25213,25270,25246,25470,25464,25507,25775
0100000US,,United States,310M200US45580,45580,"United States - Thomaston, GA Micro Area","Thomaston, GA Micro Area",27153,27153,27064,26934,26598,26498,26240,26368
0100000US,,United States,310M200US45620,45620,"United States - Thomasville, GA Micro Area","Thomasville, GA Micro Area",44720,44719,44755,44614,44561,44893,44990,45063
0100000US,,United States,310M200US45660,45660,"United States - Tiffin, OH Micro Area","Tiffin, OH Micro Area",56745,56745,56630,56432,56037,55814,55751,55610
0100000US,,United States,310M200US45700,45700,"United States - Tifton, GA Micro Area","Tifton, GA Micro Area",40118,40122,40242,41371,40967,40216,40619,40764
0100000US,,United States,310M200US45740,45740,"United States - Toccoa, GA Micro Area","Toccoa, GA Micro Area",26175,26172,26149,25741,25721,25597,25455,25586
0100000US,,United States,310M200US45860,45860,"United States - Torrington, CT Micro Area","Torrington, CT Micro Area",189927,189927,189773,188945,187455,186609,184910,183603
0100000US,,United States,310M200US45900,45900,"United States - Traverse City, MI Micro Area","Traverse City, MI Micro Area",143372,143372,143315,144380,145086,146369,147563,148334
0100000US,,United States,310M200US45980,45980,"United States - Troy, AL Micro Area","Troy, AL Micro Area",32899,32899,32957,32903,33105,33630,33090,33046
0100000US,,United States,310M200US46020,46020,"United States - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",98764,98748,98777,98779,98288,98142,98763,98877
0100000US,,United States,310M200US46100,46100,"United States - Tullahoma-Manchester, TN Micro Area","Tullahoma-Manchester, TN Micro Area",100210,100209,100091,100142,100239,100904,101352,102048
0100000US,,United States,310M200US46180,46180,"United States - Tupelo, MS Micro Area","Tupelo, MS Micro Area",136268,136268,136362,137302,138815,139529,139556,139817
0100000US,,United States,310M200US46300,46300,"United States - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",99604,99604,100002,100581,101033,102582,103898,105189
0100000US,,United States,310M200US46380,46380,"United States - Ukiah, CA Micro Area","Ukiah, CA Micro Area",87841,87840,87811,87495,87522,87373,87683,87649
0100000US,,United States,310M200US46460,46460,"United States - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",38620,38620,38631,38404,37888,37451,37134,36877
0100000US,,United States,310M200US46500,46500,"United States - Urbana, OH Micro Area","Urbana, OH Micro Area",40097,40097,40059,39873,39578,39451,39078,38987
0100000US,,United States,310M200US46620,46620,"United States - Uvalde, TX Micro Area","Uvalde, TX Micro Area",26405,26405,26447,26584,26775,26944,27214,27245
0100000US,,United States,310M200US46740,46740,"United States - Valley, AL Micro Area","Valley, AL Micro Area",34215,34170,34098,33993,34075,34153,34052,34123
0100000US,,United States,310M200US46780,46780,"United States - Van Wert, OH Micro Area","Van Wert, OH Micro Area",28744,28744,28665,28694,28718,28465,28442,28562
0100000US,,United States,310M200US46820,46820,"United States - Vermillion, SD Micro Area","Vermillion, SD Micro Area",13864,13864,13836,14032,14106,13964,13991,13964
0100000US,,United States,310M200US46860,46860,"United States - Vernal, UT Micro Area","Vernal, UT Micro Area",32588,32584,32444,33286,34685,35745,36963,37928
0100000US,,United States,310M200US46900,46900,"United States - Vernon, TX Micro Area","Vernon, TX Micro Area",13535,13535,13502,13426,13254,13137,12944,13027
0100000US,,United States,310M200US46980,46980,"United States - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",58377,58371,58386,58034,57497,57444,57143,56635
0100000US,,United States,310M200US47080,47080,"United States - Vidalia, GA Micro Area","Vidalia, GA Micro Area",36346,36346,36396,36247,36082,36197,36168,36192
0100000US,,United States,310M200US47180,47180,"United States - Vincennes, IN Micro Area","Vincennes, IN Micro Area",38440,38440,38389,38467,38046,38023,37845,37927
0100000US,,United States,310M200US47240,47240,"United States - Vineyard Haven, MA Micro Area","Vineyard Haven, MA Micro Area",16535,16535,16557,16680,16788,17155,17320,17299
0100000US,,United States,310M200US47340,47340,"United States - Wabash, IN Micro Area","Wabash, IN Micro Area",32888,32888,32854,32585,32435,32351,32282,32138
0100000US,,United States,310M200US47420,47420,"United States - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",22897,22897,22908,22850,22831,22842,22890,22798
0100000US,,United States,310M200US47540,47540,"United States - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",45949,45949,45934,45819,45875,45907,45890,45876
0100000US,,United States,310M200US47620,47620,"United States - Warren, PA Micro Area","Warren, PA Micro Area",41815,41815,41755,41495,41238,40962,40720,40396
0100000US,,United States,310M200US47660,47660,"United States - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",52595,52595,52727,53459,54465,54491,54410,53951
0100000US,,United States,310M200US47700,47700,"United States - Warsaw, IN Micro Area","Warsaw, IN Micro Area",77358,77356,77340,77363,77610,77876,78445,78620
0100000US,,United States,310M200US47780,47780,"United States - Washington, IN Micro Area","Washington, IN Micro Area",31648,31654,31744,31951,32150,32303,32745,32906
0100000US,,United States,310M200US47820,47820,"United States - Washington, NC Micro Area","Washington, NC Micro Area",47759,47773,47781,47692,47507,47440,47513,47651
0100000US,,United States,310M200US47920,47920,"United States - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",29030,29030,29017,28898,28837,28743,28690,28679
0100000US,,United States,310M200US47980,47980,"United States - Watertown, SD Micro Area","Watertown, SD Micro Area",27227,27227,27222,27406,27598,27848,27960,27939
0100000US,,United States,310M200US48020,48020,"United States - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",83686,83681,83685,83876,84373,84547,84372,84559
0100000US,,United States,310M200US48100,48100,"United States - Wauchula, FL Micro Area","Wauchula, FL Micro Area",27731,27731,27738,27645,27391,27362,27441,27502
0100000US,,United States,310M200US48180,48180,"United States - Waycross, GA Micro Area","Waycross, GA Micro Area",55070,55064,55181,54920,54670,54704,54516,54473
0100000US,,United States,310M200US48220,48220,"United States - Weatherford, OK Micro Area","Weatherford, OK Micro Area",27469,27469,27489,27727,28525,29306,29587,29744
0100000US,,United States,310M200US48460,48460,"United States - West Plains, MO Micro Area","West Plains, MO Micro Area",40400,40400,40569,40601,40575,40220,40116,40117
0100000US,,United States,310M200US48580,48580,"United States - Whitewater-Elkhorn, WI Micro Area","Whitewater-Elkhorn, WI Micro Area",102228,102228,102188,102798,103055,103041,103499,102804
0100000US,,United States,310M200US48780,48780,"United States - Williston, ND Micro Area","Williston, ND Micro Area",22398,22398,22587,24401,26710,29561,32129,35294
0100000US,,United States,310M200US48820,48820,"United States - Willmar, MN Micro Area","Willmar, MN Micro Area",42239,42239,42247,42263,42439,42512,42465,42542
0100000US,,United States,310M200US48940,48940,"United States - Wilmington, OH Micro Area","Wilmington, OH Micro Area",42040,42037,41903,41915,41844,41902,41880,41917
0100000US,,United States,310M200US48980,48980,"United States - Wilson, NC Micro Area","Wilson, NC Micro Area",81234,81234,81246,81430,81759,81607,81394,81714
0100000US,,United States,310M200US49080,49080,"United States - Winnemucca, NV Micro Area","Winnemucca, NV Micro Area",16528,16525,16592,16651,17090,17347,17228,17019
0100000US,,United States,310M200US49100,49100,"United States - Winona, MN Micro Area","Winona, MN Micro Area",51461,51461,51419,51370,51362,51341,51107,50885
0100000US,,United States,310M200US49220,49220,"United States - Wisconsin Rapids-Marshfield, WI Micro Area","Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74807,74647,74384,73996,73597,73435
0100000US,,United States,310M200US49260,49260,"United States - Woodward, OK Micro Area","Woodward, OK Micro Area",20081,20081,19977,20078,20624,21184,21485,21559
0100000US,,United States,310M200US49300,49300,"United States - Wooster, OH Micro Area","Wooster, OH Micro Area",114520,114514,114439,114667,115063,115319,115742,116063
0100000US,,United States,310M200US49380,49380,"United States - Worthington, MN Micro Area","Worthington, MN Micro Area",21378,21378,21398,21582,21687,21744,21653,21770
0100000US,,United States,310M200US49460,49460,"United States - Yankton, SD Micro Area","Yankton, SD Micro Area",22438,22438,22453,22506,22595,22680,22695,22702
0100000US,,United States,310M200US49780,49780,"United States - Zanesville, OH Micro Area","Zanesville, OH Micro Area",86074,86074,86207,86228,85873,85742,85946,86290
0100000US,,United States,310M200US49820,49820,"United States - Zapata, TX Micro Area","Zapata, TX Micro Area",14018,14018,14075,14210,14250,14373,14333,14374
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,3725789,3726157,3721526,3678736,3634487,3593079,3534888,3474182
0100000US,,United States,04000C0US72,72,Puerto Rico - In metropolitan statistical area,In metropolitan statistical area,3567524,3567892,3563235,3521532,3478556,3438118,3381761,3323005
0100000US,,United States,310M200US10380,10380,"Puerto Rico - Aguadilla-Isabela, PR Metro Area","Aguadilla-Isabela, PR Metro Area",339441,339465,338928,335076,330733,326653,321462,315685
0100000US,,United States,310M200US11640,11640,"Puerto Rico - Arecibo, PR Metro Area","Arecibo, PR Metro Area",199471,199471,199269,197335,195454,193993,191138,188295
0100000US,,United States,310M200US25020,25020,"Puerto Rico - Guayama, PR Metro Area","Guayama, PR Metro Area",84214,84214,84095,82842,82067,81489,80310,79086
0100000US,,United States,310M200US32420,32420,"Puerto Rico - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",106330,106330,106043,104215,102312,100533,98266,95988
0100000US,,United States,310M200US38660,38660,"Puerto Rico - Ponce, PR Metro Area","Ponce, PR Metro Area",350480,350480,349503,343566,337366,331632,324707,317185
0100000US,,United States,310M200US41900,41900,"Puerto Rico - San Germán, PR Metro Area","San Germán, PR Metro Area",137462,137626,137547,136333,135107,133864,132140,130228
0100000US,,United States,310M200US41980,41980,"Puerto Rico - San Juan-Carolina-Caguas, PR Metro Area","San Juan-Carolina-Caguas, PR Metro Area",2350126,2350306,2347850,2322165,2295517,2269954,2233738,2196538
0100000US,,United States,04000E0US72,72,Puerto Rico - In micropolitan statistical area,In micropolitan statistical area,130989,130989,131021,130274,129267,128548,127137,125637
0100000US,,United States,310M200US10260,10260,"Puerto Rico - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",19483,19483,19472,19295,19116,19022,18799,18579
0100000US,,United States,310M200US17620,17620,"Puerto Rico - Coamo, PR Micro Area","Coamo, PR Micro Area",40512,40512,40578,40567,40463,40405,40167,39862
0100000US,,United States,310M200US17640,17640,"Puerto Rico - Coco, PR Micro Area","Coco, PR Micro Area",31078,31078,31043,30797,30445,30207,29772,29351
0100000US,,United States,310M200US27580,27580,"Puerto Rico - Jayuya, PR Micro Area","Jayuya, PR Micro Area",16642,16642,16639,16416,16156,15913,15639,15328
0100000US,,United States,310M200US42180,42180,"Puerto Rico - Santa Isabel, PR Micro Area","Santa Isabel, PR Micro Area",23274,23274,23289,23199,23087,23001,22760,22517
